unix_ms,lsl_unix_ts,PPG1,PPG2,PPG3
1767829650850,1767829650.8429062,493.0,105951.0,47564.0
1767829650850,1767829650.8429217,492.0,105927.0,47596.0
1767829650850,1767829650.8429375,493.0,105978.0,47633.0
1767829650850,1767829650.842953,493.0,106002.0,47610.0
1767829650850,1767829650.8429687,492.0,105888.0,47578.0
1767829650850,1767829650.8429842,498.0,105876.0,47623.0
1767829650960,1767829650.9279063,493.0,106008.0,47662.0
1767829650960,1767829650.9279218,492.0,105880.0,47638.0
1767829650960,1767829650.9279375,507.0,106168.0,47630.0
1767829650960,1767829650.927953,492.0,106275.0,47657.0
1767829650960,1767829650.9279687,510.0,106172.0,47641.0
1767829650960,1767829650.9279842,492.0,106201.0,47672.0
1767829651035,1767829651.0329063,508.0,106268.0,47699.0
1767829651035,1767829651.0329218,491.0,106317.0,47701.0
1767829651035,1767829651.0329375,508.0,106461.0,47696.0
1767829651035,1767829651.032953,495.0,106399.0,47676.0
1767829651035,1767829651.0329688,510.0,106299.0,47701.0
1767829651035,1767829651.0329843,493.0,106421.0,47672.0
1767829651161,1767829651.1559062,510.0,106437.0,47702.0
1767829651161,1767829651.1559217,494.0,106097.0,47601.0
1767829651161,1767829651.1559374,504.0,106097.0,47623.0
1767829651161,1767829651.155953,493.0,105890.0,47571.0
1767829651161,1767829651.1559687,495.0,105783.0,47571.0
1767829651161,1767829651.1559842,494.0,105887.0,47600.0
1767829651246,1767829651.2439063,494.0,105695.0,47550.0
1767829651246,1767829651.2439218,494.0,105615.0,47570.0
1767829651246,1767829651.2439375,493.0,105655.0,47552.0
1767829651246,1767829651.243953,494.0,105639.0,47549.0
1767829651246,1767829651.2439687,493.0,105651.0,47562.0
1767829651246,1767829651.2439842,492.0,105433.0,47537.0
1767829651325,1767829651.3229063,492.0,105549.0,47565.0
1767829651325,1767829651.3229218,493.0,105594.0,47534.0
1767829651325,1767829651.3229375,492.0,105672.0,47540.0
1767829651325,1767829651.322953,494.0,105814.0,47590.0
1767829651325,1767829651.3229687,493.0,105646.0,47556.0
1767829651325,1767829651.3229842,494.0,105600.0,47539.0
1767829651411,1767829651.4079063,492.0,105810.0,47575.0
1767829651411,1767829651.4079218,507.0,105787.0,47531.0
1767829651414,1767829651.4079375,494.0,105804.0,47578.0
1767829651414,1767829651.407953,493.0,105779.0,47599.0
1767829651414,1767829651.4079688,509.0,105825.0,47575.0
1767829651414,1767829651.4079843,494.0,105892.0,47571.0
1767829651500,1767829651.4979062,511.0,105706.0,47579.0
1767829651500,1767829651.4979217,493.0,105947.0,47562.0
1767829651500,1767829651.4979374,508.0,105815.0,47583.0
1767829651500,1767829651.497953,492.0,105858.0,47596.0
1767829651500,1767829651.4979687,508.0,105874.0,47601.0
1767829651500,1767829651.4979842,492.0,106028.0,47658.0
1767829651604,1767829651.5929062,510.0,106016.0,47613.0
1767829651604,1767829651.5929217,493.0,105999.0,47595.0
1767829651604,1767829651.5929375,508.0,106189.0,47641.0
1767829651604,1767829651.592953,493.0,106241.0,47604.0
1767829651604,1767829651.5929687,502.0,106150.0,47617.0
1767829651604,1767829651.5929842,493.0,106274.0,47634.0
1767829651698,1767829651.6959064,494.0,106412.0,47656.0
1767829651698,1767829651.695922,493.0,106140.0,47616.0
1767829651698,1767829651.6959376,492.0,106070.0,47624.0
1767829651698,1767829651.6959531,493.0,106117.0,47594.0
1767829651698,1767829651.6959689,495.0,105802.0,47540.0
1767829651698,1767829651.6959844,493.0,105727.0,47511.0
1767829651789,1767829651.7829063,493.0,105592.0,47535.0
1767829651790,1767829651.7829218,493.0,105656.0,47506.0
1767829651790,1767829651.7829375,496.0,105564.0,47470.0
1767829651790,1767829651.782953,495.0,105339.0,47514.0
1767829651790,1767829651.7829688,492.0,105471.0,47531.0
1767829651790,1767829651.7829843,494.0,105450.0,47481.0
1767829651876,1767829651.8739064,494.0,105481.0,47510.0
1767829651876,1767829651.8739219,497.0,105311.0,47482.0
1767829651876,1767829651.8739376,493.0,105474.0,47490.0
1767829651876,1767829651.873953,509.0,105431.0,47489.0
1767829651876,1767829651.8739688,493.0,105472.0,47480.0
1767829651876,1767829651.8739843,492.0,105452.0,47475.0
1767829651965,1767829651.9629064,508.0,105506.0,47488.0
1767829651965,1767829651.9629219,493.0,105431.0,47484.0
1767829651965,1767829651.9629376,507.0,105365.0,47499.0
1767829651965,1767829651.962953,492.0,105525.0,47487.0
1767829651965,1767829651.9629688,508.0,105604.0,47481.0
1767829651965,1767829651.9629843,492.0,105501.0,47492.0
1767829652070,1767829652.0529063,506.0,105658.0,47551.0
1767829652070,1767829652.0529218,492.0,105524.0,47533.0
1767829652070,1767829652.0529375,507.0,105676.0,47543.0
1767829652070,1767829652.052953,492.0,105641.0,47537.0
1767829652070,1767829652.0529687,505.0,105682.0,47533.0
1767829652070,1767829652.0529842,492.0,105736.0,47501.0
1767829652176,1767829652.1469064,497.0,105609.0,47514.0
1767829652176,1767829652.1469219,492.0,105880.0,47563.0
1767829652176,1767829652.1469376,492.0,105729.0,47542.0
1767829652176,1767829652.146953,493.0,105907.0,47533.0
1767829652176,1767829652.1469688,495.0,105946.0,47523.0
1767829652176,1767829652.1469843,494.0,105828.0,47567.0
1767829652252,1767829652.2479062,492.0,106082.0,47587.0
1767829652252,1767829652.2479217,492.0,106122.0,47589.0
1767829652252,1767829652.2479374,492.0,106103.0,47570.0
1767829652252,1767829652.247953,492.0,106216.0,47592.0
1767829652252,1767829652.2479687,493.0,106224.0,47581.0
1767829652252,1767829652.2479842,493.0,106107.0,47589.0
1767829652342,1767829652.3379064,493.0,105920.0,47556.0
1767829652342,1767829652.3379219,493.0,105885.0,47544.0
1767829652342,1767829652.3379376,493.0,105614.0,47464.0
1767829652342,1767829652.337953,500.0,105496.0,47433.0
1767829652342,1767829652.3379688,493.0,105346.0,47416.0
1767829652342,1767829652.3379843,508.0,105528.0,47478.0
1767829652444,1767829652.4289062,494.0,105414.0,47446.0
1767829652444,1767829652.4289217,494.0,105099.0,47427.0
1767829652444,1767829652.4289374,507.0,105316.0,47427.0
1767829652444,1767829652.428953,494.0,105319.0,47415.0
1767829652444,1767829652.4289687,506.0,105079.0,47415.0
1767829652444,1767829652.4289842,492.0,105260.0,47446.0
1767829652537,1767829652.5329063,508.0,105091.0,47399.0
1767829652537,1767829652.5329218,493.0,105058.0,47412.0
1767829652537,1767829652.5329375,506.0,105318.0,47375.0
1767829652537,1767829652.532953,493.0,105311.0,47422.0
1767829652537,1767829652.5329688,507.0,105331.0,47404.0
1767829652537,1767829652.5329843,493.0,105116.0,47402.0
1767829652630,1767829652.6279063,503.0,105185.0,47394.0
1767829652630,1767829652.6279218,493.0,105388.0,47404.0
1767829652630,1767829652.6279376,494.0,105358.0,47413.0
1767829652630,1767829652.627953,492.0,105525.0,47457.0
1767829652630,1767829652.6279688,492.0,105409.0,47426.0
1767829652630,1767829652.6279843,492.0,105397.0,47422.0
1767829652729,1767829652.7139063,493.0,105486.0,47400.0
1767829652729,1767829652.7139218,493.0,105594.0,47462.0
1767829652729,1767829652.7139375,493.0,105549.0,47455.0
1767829652729,1767829652.713953,493.0,105616.0,47437.0
1767829652729,1767829652.7139688,494.0,105571.0,47449.0
1767829652729,1767829652.7139843,493.0,105528.0,47460.0
1767829652810,1767829652.8069062,494.0,105532.0,47429.0
1767829652810,1767829652.8069217,492.0,105484.0,47454.0
1767829652810,1767829652.8069375,493.0,105750.0,47512.0
1767829652810,1767829652.806953,496.0,105671.0,47437.0
1767829652810,1767829652.8069687,492.0,105791.0,47475.0
1767829652810,1767829652.8069842,508.0,105722.0,47455.0
1767829652917,1767829652.9119062,492.0,105818.0,47493.0
1767829652917,1767829652.9119217,509.0,105807.0,47477.0
1767829652917,1767829652.9119375,494.0,105962.0,47492.0
1767829652917,1767829652.911953,494.0,105997.0,47467.0
1767829652917,1767829652.9119687,509.0,105835.0,47459.0
1767829652917,1767829652.9119842,494.0,105650.0,47439.0
1767829653019,1767829653.0149064,507.0,105533.0,47364.0
1767829653019,1767829653.014922,493.0,105428.0,47376.0
1767829653019,1767829653.0149376,508.0,105309.0,47391.0
1767829653019,1767829653.0149531,492.0,105256.0,47353.0
1767829653019,1767829653.0149689,508.0,105214.0,47322.0
1767829653019,1767829653.0149844,492.0,105132.0,47328.0
1767829653093,1767829653.0909064,507.0,105157.0,47340.0
1767829653093,1767829653.0909219,493.0,105104.0,47328.0
1767829653093,1767829653.0909376,500.0,105033.0,47360.0
1767829653093,1767829653.090953,492.0,105088.0,47342.0
1767829653093,1767829653.0909688,493.0,104930.0,47307.0
1767829653093,1767829653.0909843,492.0,105073.0,47322.0
1767829653209,1767829653.1939063,494.0,105041.0,47332.0
1767829653209,1767829653.1939218,493.0,105056.0,47337.0
1767829653209,1767829653.1939375,492.0,105101.0,47329.0
1767829653209,1767829653.193953,494.0,104903.0,47302.0
1767829653209,1767829653.1939688,492.0,104898.0,47331.0
1767829653209,1767829653.1939843,492.0,105075.0,47321.0
1767829653314,1767829653.2979064,493.0,105167.0,47265.0
1767829653314,1767829653.297922,493.0,105250.0,47306.0
1767829653314,1767829653.2979376,494.0,105182.0,47306.0
1767829653314,1767829653.2979531,491.0,105120.0,47342.0
1767829653314,1767829653.2979689,492.0,105313.0,47299.0
1767829653314,1767829653.2979844,499.0,105162.0,47329.0
1767829653375,1767829653.3729062,492.0,105313.0,47319.0
1767829653375,1767829653.3729217,508.0,105264.0,47342.0
1767829653375,1767829653.3729374,494.0,105337.0,47327.0
1767829653375,1767829653.372953,506.0,105271.0,47371.0
1767829653375,1767829653.3729687,491.0,105455.0,47344.0
1767829653375,1767829653.3729842,492.0,105403.0,47378.0
1767829653468,1767829653.4639063,508.0,105468.0,47361.0
1767829653469,1767829653.4639218,492.0,105555.0,47356.0
1767829653469,1767829653.4639375,507.0,105527.0,47403.0
1767829653469,1767829653.463953,493.0,105641.0,47381.0
1767829653469,1767829653.4639688,506.0,105573.0,47409.0
1767829653469,1767829653.4639843,493.0,105663.0,47416.0
1767829653576,1767829653.5689063,508.0,105671.0,47421.0
1767829653576,1767829653.5689218,494.0,105731.0,47413.0
1767829653576,1767829653.5689375,507.0,105815.0,47440.0
1767829653576,1767829653.568953,494.0,105754.0,47444.0
1767829653576,1767829653.5689688,496.0,105681.0,47379.0
1767829653576,1767829653.5689843,494.0,105244.0,47309.0
1767829653677,1767829653.6749063,492.0,105107.0,47330.0
1767829653677,1767829653.6749218,492.0,105215.0,47310.0
1767829653677,1767829653.6749375,494.0,105020.0,47300.0
1767829653677,1767829653.674953,491.0,105156.0,47317.0
1767829653677,1767829653.6749687,491.0,104815.0,47274.0
1767829653677,1767829653.6749842,492.0,105042.0,47272.0
1767829653751,1767829653.7479062,492.0,105005.0,47309.0
1767829653751,1767829653.7479217,493.0,104956.0,47265.0
1767829653751,1767829653.7479374,493.0,104816.0,47233.0
1767829653751,1767829653.747953,492.0,104625.0,47222.0
1767829653751,1767829653.7479687,491.0,104590.0,47225.0
1767829653751,1767829653.7479842,492.0,104812.0,47270.0
1767829653841,1767829653.8389063,494.0,104886.0,47251.0
1767829653841,1767829653.8389218,502.0,104876.0,47297.0
1767829653841,1767829653.8389375,494.0,104983.0,47301.0
1767829653841,1767829653.838953,507.0,104949.0,47267.0
1767829653841,1767829653.8389688,494.0,104800.0,47238.0
1767829653841,1767829653.8389843,508.0,104860.0,47269.0
1767829653944,1767829653.9279063,494.0,104904.0,47308.0
1767829653944,1767829653.9279218,494.0,104983.0,47249.0
1767829653944,1767829653.9279375,508.0,104998.0,47274.0
1767829653944,1767829653.927953,493.0,104949.0,47225.0
1767829653944,1767829653.9279687,508.0,104876.0,47252.0
1767829653944,1767829653.9279842,491.0,104982.0,47278.0
1767829654029,1767829654.0269063,506.0,105163.0,47323.0
1767829654029,1767829654.0269217,492.0,105112.0,47244.0
1767829654029,1767829654.0269375,509.0,105039.0,47283.0
1767829654029,1767829654.026953,493.0,104939.0,47297.0
1767829654029,1767829654.0269687,504.0,105297.0,47334.0
1767829654029,1767829654.0269842,495.0,105138.0,47282.0
1767829654130,1767829654.1279063,492.0,105270.0,47324.0
1767829654130,1767829654.1279218,493.0,105275.0,47304.0
1767829654130,1767829654.1279376,493.0,105430.0,47360.0
1767829654130,1767829654.127953,495.0,105240.0,47340.0
1767829654130,1767829654.1279688,492.0,105479.0,47359.0
1767829654130,1767829654.1279843,493.0,105393.0,47376.0
1767829654223,1767829654.2179062,494.0,105550.0,47388.0
1767829654223,1767829654.2179217,495.0,105514.0,47362.0
1767829654223,1767829654.2179375,493.0,105618.0,47379.0
1767829654223,1767829654.217953,495.0,105469.0,47389.0
1767829654223,1767829654.2179687,492.0,105420.0,47345.0
1767829654223,1767829654.2179842,492.0,105503.0,47342.0
1767829654338,1767829654.3029063,494.0,105270.0,47310.0
1767829654338,1767829654.3029218,497.0,104948.0,47310.0
1767829654338,1767829654.3029375,493.0,105044.0,47274.0
1767829654338,1767829654.302953,507.0,104864.0,47250.0
1767829654338,1767829654.3029687,493.0,104699.0,47233.0
1767829654338,1767829654.3029842,509.0,104813.0,47238.0
1767829654438,1767829654.4079063,492.0,104905.0,47227.0
1767829654438,1767829654.4079218,509.0,104652.0,47192.0
1767829654438,1767829654.4079375,492.0,104582.0,47205.0
1767829654438,1767829654.407953,492.0,104520.0,47177.0
1767829654438,1767829654.4079688,507.0,104713.0,47188.0
1767829654438,1767829654.4079843,494.0,104514.0,47186.0
1767829654544,1767829654.5279064,507.0,104485.0,47182.0
1767829654544,1767829654.527922,492.0,104695.0,47203.0
1767829654544,1767829654.5279377,509.0,104667.0,47181.0
1767829654544,1767829654.5279531,495.0,104542.0,47186.0
1767829654544,1767829654.527969,507.0,104704.0,47177.0
1767829654544,1767829654.5279844,493.0,104703.0,47192.0
1767829654603,1767829654.5879064,500.0,104756.0,47242.0
1767829654603,1767829654.5879219,495.0,104657.0,47214.0
1767829654603,1767829654.5879376,494.0,104689.0,47192.0
1767829654603,1767829654.587953,493.0,104856.0,47194.0
1767829654603,1767829654.5879688,494.0,104799.0,47227.0
1767829654603,1767829654.5879843,494.0,104838.0,47239.0
1767829654694,1767829654.6779063,494.0,104838.0,47251.0
1767829654694,1767829654.6779218,494.0,104800.0,47231.0
1767829654694,1767829654.6779375,493.0,104700.0,47225.0
1767829654694,1767829654.677953,493.0,104929.0,47205.0
1767829654694,1767829654.6779687,493.0,104969.0,47198.0
1767829654694,1767829654.6779842,494.0,105054.0,47256.0
1767829654786,1767829654.7719064,494.0,104935.0,47250.0
1767829654786,1767829654.7719219,493.0,104992.0,47272.0
1767829654786,1767829654.7719376,492.0,104943.0,47262.0
1767829654786,1767829654.771953,500.0,104985.0,47285.0
1767829654786,1767829654.7719688,493.0,105105.0,47318.0
1767829654786,1767829654.7719843,508.0,105101.0,47306.0
1767829654892,1767829654.8889062,494.0,105091.0,47292.0
1767829654893,1767829654.8889217,508.0,105398.0,47332.0
1767829654893,1767829654.8889375,494.0,105455.0,47316.0
1767829654893,1767829654.888953,511.0,105448.0,47382.0
1767829654893,1767829654.8889687,495.0,105419.0,47315.0
1767829654893,1767829654.8889842,493.0,105232.0,47326.0
1767829654981,1767829654.9629064,509.0,105342.0,47326.0
1767829654981,1767829654.9629219,493.0,105266.0,47265.0
1767829654981,1767829654.9629376,510.0,104996.0,47273.0
1767829654981,1767829654.962953,493.0,104996.0,47265.0
1767829654981,1767829654.9629688,510.0,104838.0,47236.0
1767829654981,1767829654.9629843,494.0,104687.0,47183.0
1767829655060,1767829655.0579064,505.0,104574.0,47190.0
1767829655060,1767829655.057922,493.0,104629.0,47191.0
1767829655060,1767829655.0579376,494.0,104649.0,47161.0
1767829655060,1767829655.0579531,493.0,104633.0,47144.0
1767829655060,1767829655.0579689,493.0,104405.0,47161.0
1767829655060,1767829655.0579844,492.0,104520.0,47179.0
1767829655164,1767829655.1609063,494.0,104538.0,47204.0
1767829655166,1767829655.1609218,493.0,104510.0,47122.0
1767829655166,1767829655.1609375,492.0,104508.0,47216.0
1767829655166,1767829655.160953,494.0,104517.0,47172.0
1767829655166,1767829655.1609688,491.0,104473.0,47152.0
1767829655166,1767829655.1609843,492.0,104631.0,47174.0
1767829655265,1767829655.2629063,494.0,104400.0,47165.0
1767829655265,1767829655.2629218,492.0,104473.0,47161.0
1767829655265,1767829655.2629375,493.0,104679.0,47185.0
1767829655265,1767829655.262953,493.0,104534.0,47154.0
1767829655265,1767829655.2629688,493.0,104547.0,47197.0
1767829655265,1767829655.2629843,504.0,104633.0,47186.0
1767829655388,1767829655.3849063,494.0,104600.0,47204.0
1767829655388,1767829655.3849218,507.0,104608.0,47201.0
1767829655388,1767829655.3849375,493.0,104744.0,47205.0
1767829655388,1767829655.384953,507.0,104839.0,47241.0
1767829655388,1767829655.3849688,494.0,104919.0,47241.0
1767829655388,1767829655.3849843,509.0,104682.0,47207.0
1767829655449,1767829655.4469063,493.0,104859.0,47245.0
1767829655449,1767829655.4469218,492.0,104867.0,47228.0
1767829655449,1767829655.4469376,506.0,104972.0,47234.0
1767829655449,1767829655.446953,494.0,105051.0,47281.0
1767829655449,1767829655.4469688,507.0,104970.0,47246.0
1767829655449,1767829655.4469843,491.0,105116.0,47310.0
1767829655568,1767829655.5659063,508.0,105002.0,47260.0
1767829655568,1767829655.5659218,493.0,104989.0,47264.0
1767829655568,1767829655.5659375,500.0,105215.0,47263.0
1767829655568,1767829655.565953,494.0,105186.0,47329.0
1767829655568,1767829655.5659688,492.0,105071.0,47330.0
1767829655568,1767829655.5659842,493.0,105344.0,47332.0
1767829655659,1767829655.6549063,492.0,105352.0,47282.0
1767829655659,1767829655.6549218,493.0,105310.0,47278.0
1767829655659,1767829655.6549375,493.0,105193.0,47326.0
1767829655659,1767829655.654953,493.0,105208.0,47285.0
1767829655659,1767829655.6549687,494.0,104996.0,47266.0
1767829655659,1767829655.6549842,492.0,104782.0,47194.0
1767829655729,1767829655.7159064,492.0,104650.0,47188.0
1767829655729,1767829655.7159219,493.0,104544.0,47192.0
1767829655729,1767829655.7159376,491.0,104533.0,47158.0
1767829655729,1767829655.715953,491.0,104434.0,47163.0
1767829655729,1767829655.7159688,492.0,104491.0,47158.0
1767829655729,1767829655.7159843,498.0,104302.0,47126.0
1767829655838,1767829655.8049064,491.0,104322.0,47137.0
1767829655838,1767829655.8049219,505.0,104328.0,47134.0
1767829655838,1767829655.8049376,492.0,104452.0,47142.0
1767829655838,1767829655.804953,509.0,104471.0,47170.0
1767829655838,1767829655.8049688,492.0,104354.0,47130.0
1767829655838,1767829655.8049843,506.0,104259.0,47163.0
1767829655913,1767829655.9079063,492.0,104417.0,47126.0
1767829655913,1767829655.9079218,507.0,104262.0,47129.0
1767829655913,1767829655.9079375,491.0,104546.0,47209.0
1767829655913,1767829655.907953,493.0,104441.0,47178.0
1767829655913,1767829655.9079688,506.0,104318.0,47131.0
1767829655913,1767829655.9079843,491.0,104510.0,47160.0
1767829656059,1767829655.9989064,507.0,104397.0,47133.0
1767829656059,1767829655.9989219,491.0,104444.0,47156.0
1767829656059,1767829655.9989376,506.0,104375.0,47162.0
1767829656059,1767829655.998953,491.0,104548.0,47188.0
1767829656059,1767829655.9989688,498.0,104543.0,47158.0
1767829656059,1767829655.9989843,493.0,104664.0,47179.0
1767829656094,1767829656.0919063,493.0,104758.0,47228.0
1767829656094,1767829656.0919218,493.0,104623.0,47218.0
1767829656094,1767829656.0919375,492.0,104774.0,47204.0
1767829656094,1767829656.091953,493.0,104852.0,47214.0
1767829656094,1767829656.0919688,493.0,104836.0,47228.0
1767829656094,1767829656.0919843,492.0,104801.0,47229.0
1767829656210,1767829656.2079062,492.0,104823.0,47249.0
1767829656210,1767829656.2079217,491.0,104690.0,47246.0
1767829656210,1767829656.2079375,493.0,104967.0,47205.0
1767829656210,1767829656.207953,494.0,105011.0,47248.0
1767829656210,1767829656.2079687,493.0,104865.0,47256.0
1767829656210,1767829656.2079842,492.0,105090.0,47269.0
1767829656284,1767829656.2719064,493.0,105051.0,47252.0
1767829656284,1767829656.2719219,500.0,104955.0,47301.0
1767829656284,1767829656.2719376,491.0,105155.0,47310.0
1767829656284,1767829656.271953,508.0,105130.0,47285.0
1767829656284,1767829656.2719688,491.0,105067.0,47301.0
1767829656284,1767829656.2719843,506.0,105092.0,47281.0
1767829656381,1767829656.3779063,492.0,105153.0,47267.0
1767829656381,1767829656.3779218,508.0,105012.0,47236.0
1767829656381,1767829656.3779376,493.0,104867.0,47225.0
1767829656381,1767829656.377953,508.0,104424.0,47177.0
1767829656381,1767829656.3779688,491.0,104307.0,47173.0
1767829656381,1767829656.3779843,491.0,104460.0,47162.0
1767829656468,1767829656.4639063,507.0,104315.0,47127.0
1767829656468,1767829656.4639218,493.0,104296.0,47156.0
1767829656468,1767829656.4639375,507.0,104240.0,47120.0
1767829656468,1767829656.463953,492.0,104206.0,47129.0
1767829656468,1767829656.4639688,502.0,104277.0,47139.0
1767829656468,1767829656.4639843,492.0,104256.0,47102.0
1767829656588,1767829656.5829062,493.0,104278.0,47083.0
1767829656588,1767829656.5829217,492.0,104257.0,47141.0
1767829656588,1767829656.5829375,492.0,104181.0,47096.0
1767829656588,1767829656.582953,492.0,104210.0,47106.0
1767829656588,1767829656.5829687,492.0,104232.0,47137.0
1767829656588,1767829656.5829842,491.0,104299.0,47113.0
1767829656661,1767829656.6469064,493.0,104121.0,47112.0
1767829656661,1767829656.6469219,491.0,104146.0,47147.0
1767829656661,1767829656.6469376,493.0,104175.0,47129.0
1767829656661,1767829656.646953,494.0,104222.0,47143.0
1767829656661,1767829656.6469688,492.0,104170.0,47127.0
1767829656661,1767829656.6469843,492.0,104450.0,47137.0
1767829656797,1767829656.7959063,494.0,104269.0,47126.0
1767829656797,1767829656.7959218,496.0,104486.0,47171.0
1767829656797,1767829656.7959375,493.0,104360.0,47153.0
1767829656797,1767829656.795953,504.0,104404.0,47138.0
1767829656797,1767829656.7959688,494.0,104509.0,47136.0
1767829656797,1767829656.7959843,507.0,104578.0,47151.0
1767829656840,1767829656.8379064,492.0,104429.0,47170.0
1767829656840,1767829656.8379219,506.0,104564.0,47189.0
1767829656840,1767829656.8379376,493.0,104703.0,47183.0
1767829656840,1767829656.837953,508.0,104683.0,47189.0
1767829656840,1767829656.8379688,493.0,104774.0,47224.0
1767829656840,1767829656.8379843,508.0,104789.0,47192.0
1767829656945,1767829656.9299064,491.0,104825.0,47202.0
1767829656945,1767829656.9299219,493.0,104877.0,47207.0
1767829656945,1767829656.9299376,509.0,104836.0,47252.0
1767829656945,1767829656.929953,492.0,104774.0,47239.0
1767829656945,1767829656.9299688,507.0,104692.0,47237.0
1767829656945,1767829656.9299843,492.0,104908.0,47251.0
1767829657029,1767829657.0239062,500.0,105021.0,47279.0
1767829657029,1767829657.0239217,492.0,105062.0,47231.0
1767829657029,1767829657.0239375,494.0,105132.0,47237.0
1767829657029,1767829657.023953,493.0,105074.0,47224.0
1767829657029,1767829657.0239687,493.0,104966.0,47270.0
1767829657029,1767829657.0239842,492.0,105125.0,47244.0
1767829657125,1767829657.1229062,494.0,104874.0,47212.0
1767829657125,1767829657.1229217,491.0,104783.0,47198.0
1767829657125,1767829657.1229374,492.0,104547.0,47174.0
1767829657125,1767829657.122953,493.0,104500.0,47174.0
1767829657125,1767829657.1229687,492.0,104258.0,47098.0
1767829657125,1767829657.1229842,491.0,104299.0,47150.0
1767829657216,1767829657.2129064,493.0,104282.0,47131.0
1767829657216,1767829657.2129219,491.0,104377.0,47146.0
1767829657216,1767829657.2129376,493.0,104242.0,47125.0
1767829657216,1767829657.212953,497.0,104288.0,47129.0
1767829657216,1767829657.2129688,494.0,104139.0,47119.0
1767829657216,1767829657.2129843,506.0,104123.0,47106.0
1767829657322,1767829657.3199062,492.0,104205.0,47062.0
1767829657322,1767829657.3199217,509.0,104092.0,47093.0
1767829657322,1767829657.3199375,492.0,104295.0,47118.0
1767829657322,1767829657.319953,507.0,104354.0,47130.0
1767829657322,1767829657.3199687,494.0,104264.0,47116.0
1767829657322,1767829657.3199842,508.0,104325.0,47113.0
1767829657426,1767829657.3969064,494.0,104293.0,47108.0
1767829657426,1767829657.3969219,510.0,104217.0,47090.0
1767829657426,1767829657.3969376,494.0,104316.0,47139.0
1767829657426,1767829657.396953,494.0,104378.0,47142.0
1767829657426,1767829657.3969688,509.0,104380.0,47115.0
1767829657426,1767829657.3969843,495.0,104302.0,47124.0
1767829657502,1767829657.5009062,507.0,104445.0,47133.0
1767829657502,1767829657.5009217,493.0,104220.0,47113.0
1767829657502,1767829657.5009375,495.0,104345.0,47138.0
1767829657502,1767829657.500953,492.0,104502.0,47118.0
1767829657502,1767829657.5009687,493.0,104453.0,47135.0
1767829657502,1767829657.5009842,492.0,104435.0,47147.0
1767829657609,1767829657.6029062,492.0,104480.0,47155.0
1767829657609,1767829657.6029217,493.0,104587.0,47171.0
1767829657609,1767829657.6029375,493.0,104412.0,47182.0
1767829657609,1767829657.602953,492.0,104564.0,47161.0
1767829657609,1767829657.6029687,492.0,104726.0,47207.0
1767829657609,1767829657.6029842,493.0,104548.0,47175.0
1767829657697,1767829657.6939063,491.0,104685.0,47160.0
1767829657697,1767829657.6939218,493.0,104744.0,47203.0
1767829657697,1767829657.6939375,491.0,104758.0,47224.0
1767829657697,1767829657.693953,494.0,104774.0,47190.0
1767829657697,1767829657.6939688,493.0,104817.0,47202.0
1767829657697,1767829657.6939843,500.0,104739.0,47234.0
1767829657804,1767829657.8009064,492.0,105000.0,47246.0
1767829657804,1767829657.800922,509.0,105059.0,47270.0
1767829657804,1767829657.8009377,493.0,104846.0,47242.0
1767829657804,1767829657.8009531,507.0,105028.0,47249.0
1767829657804,1767829657.800969,493.0,104752.0,47241.0
1767829657804,1767829657.8009844,506.0,104869.0,47233.0
1767829657880,1767829657.8759062,494.0,104657.0,47202.0
1767829657880,1767829657.8759217,507.0,104590.0,47170.0
1767829657880,1767829657.8759375,492.0,104472.0,47170.0
1767829657880,1767829657.875953,506.0,104407.0,47154.0
1767829657880,1767829657.8759687,493.0,104258.0,47131.0
1767829657880,1767829657.8759842,493.0,104155.0,47124.0
1767829657981,1767829657.9789064,506.0,104229.0,47099.0
1767829657981,1767829657.978922,493.0,104009.0,47098.0
1767829657981,1767829657.9789376,503.0,104155.0,47114.0
1767829657981,1767829657.9789531,492.0,103839.0,47075.0
1767829657981,1767829657.9789689,493.0,104033.0,47118.0
1767829657981,1767829657.9789844,492.0,104190.0,47100.0
1767829658071,1767829658.0529063,493.0,104170.0,47088.0
1767829658071,1767829658.0529218,493.0,104210.0,47090.0
1767829658071,1767829658.0529375,493.0,104208.0,47137.0
1767829658071,1767829658.052953,492.0,104205.0,47125.0
1767829658071,1767829658.0529687,495.0,104096.0,47088.0
1767829658071,1767829658.0529842,493.0,104195.0,47114.0
1767829658160,1767829658.1589062,493.0,104258.0,47093.0
1767829658160,1767829658.1589217,494.0,104105.0,47117.0
1767829658160,1767829658.1589375,494.0,104306.0,47160.0
1767829658160,1767829658.158953,493.0,104294.0,47163.0
1767829658160,1767829658.1589687,492.0,104202.0,47124.0
1767829658160,1767829658.1589842,495.0,104214.0,47110.0
1767829658255,1767829658.2509062,491.0,104336.0,47159.0
1767829658255,1767829658.2509217,505.0,104225.0,47133.0
1767829658255,1767829658.2509375,492.0,104364.0,47130.0
1767829658255,1767829658.250953,506.0,104381.0,47145.0
1767829658255,1767829658.2509687,493.0,104510.0,47125.0
1767829658255,1767829658.2509842,509.0,104349.0,47150.0
1767829658341,1767829658.3379064,491.0,104493.0,47152.0
1767829658341,1767829658.3379219,508.0,104588.0,47148.0
1767829658341,1767829658.3379376,493.0,104515.0,47167.0
1767829658341,1767829658.337953,508.0,104507.0,47182.0
