unix_ms,lsl_unix_ts,PPG1,PPG2,PPG3
1767593594528,1767593594.493953,441.0,140822.0,58290.0
1767593594528,1767593594.4939687,440.0,140869.0,58281.0
1767593594528,1767593594.4939842,441.0,140902.0,58300.0
1767593594617,1767593594.5839064,441.0,140872.0,58278.0
1767593594617,1767593594.583922,442.0,140879.0,58271.0
1767593594617,1767593594.5839376,442.0,140880.0,58300.0
1767593594617,1767593594.5839531,442.0,140919.0,58280.0
1767593594621,1767593594.5839689,442.0,140927.0,58300.0
1767593594621,1767593594.5839844,441.0,140932.0,58294.0
1767593594724,1767593594.6969063,442.0,140908.0,58302.0
1767593594724,1767593594.6969218,441.0,140863.0,58289.0
1767593594724,1767593594.6969376,442.0,140884.0,58267.0
1767593594724,1767593594.696953,442.0,140802.0,58258.0
1767593594724,1767593594.6969688,441.0,140804.0,58270.0
1767593594724,1767593594.6969843,441.0,140789.0,58281.0
1767593594813,1767593594.7789063,441.0,140820.0,58263.0
1767593594813,1767593594.7789218,443.0,140768.0,58279.0
1767593594813,1767593594.7789376,442.0,140763.0,58250.0
1767593594813,1767593594.778953,441.0,140766.0,58231.0
1767593594813,1767593594.7789688,442.0,140745.0,58271.0
1767593594813,1767593594.7789843,441.0,140732.0,58230.0
1767593594876,1767593594.8709064,442.0,140693.0,58227.0
1767593594876,1767593594.8709219,442.0,140677.0,58212.0
1767593594876,1767593594.8709376,441.0,140684.0,58214.0
1767593594876,1767593594.870953,441.0,140666.0,58234.0
1767593594876,1767593594.8709688,441.0,140665.0,58204.0
1767593594876,1767593594.8709843,441.0,140642.0,58217.0
1767593594961,1767593594.9589064,439.0,140641.0,58222.0
1767593594961,1767593594.958922,441.0,140617.0,58216.0
1767593594961,1767593594.9589376,442.0,140654.0,58216.0
1767593594961,1767593594.9589531,442.0,140579.0,58191.0
1767593594961,1767593594.9589689,439.0,140613.0,58215.0
1767593594961,1767593594.9589844,440.0,140611.0,58198.0
1767593595069,1767593595.0489063,441.0,140569.0,58181.0
1767593595069,1767593595.0489218,441.0,140605.0,58191.0
1767593595069,1767593595.0489376,441.0,140613.0,58217.0
1767593595069,1767593595.048953,441.0,140611.0,58180.0
1767593595069,1767593595.0489688,442.0,140543.0,58169.0
1767593595069,1767593595.0489843,442.0,140549.0,58193.0
1767593595162,1767593595.1569064,442.0,140566.0,58177.0
1767593595162,1767593595.1569219,442.0,140579.0,58160.0
1767593595162,1767593595.1569376,440.0,140580.0,58210.0
1767593595162,1767593595.156953,443.0,140557.0,58190.0
1767593595162,1767593595.1569688,441.0,140576.0,58181.0
1767593595162,1767593595.1569843,441.0,140549.0,58175.0
1767593595261,1767593595.2439063,441.0,140539.0,58185.0
1767593595261,1767593595.2439218,440.0,140584.0,58196.0
1767593595261,1767593595.2439375,440.0,140539.0,58202.0
1767593595261,1767593595.243953,442.0,140572.0,58170.0
1767593595261,1767593595.2439687,441.0,140510.0,58195.0
1767593595261,1767593595.2439842,441.0,140565.0,58180.0
1767593595368,1767593595.3349063,441.0,140569.0,58187.0
1767593595368,1767593595.3349218,440.0,140558.0,58194.0
1767593595368,1767593595.3349376,442.0,140546.0,58172.0
1767593595368,1767593595.334953,442.0,140560.0,58185.0
1767593595368,1767593595.3349688,441.0,140557.0,58195.0
1767593595368,1767593595.3349843,442.0,140617.0,58185.0
1767593595506,1767593595.4579062,441.0,140542.0,58165.0
1767593595506,1767593595.4579217,441.0,140596.0,58192.0
1767593595506,1767593595.4579375,441.0,140615.0,58188.0
1767593595506,1767593595.457953,441.0,140623.0,58194.0
1767593595506,1767593595.4579687,442.0,140633.0,58169.0
1767593595506,1767593595.4579842,443.0,140621.0,58195.0
1767593595532,1767593595.5289063,442.0,140617.0,58178.0
1767593595532,1767593595.5289218,441.0,140661.0,58201.0
1767593595532,1767593595.5289376,441.0,140626.0,58211.0
1767593595532,1767593595.528953,441.0,140624.0,58194.0
1767593595532,1767593595.5289688,442.0,140669.0,58171.0
1767593595532,1767593595.5289843,441.0,140620.0,58184.0
1767593595653,1767593595.6189063,440.0,140554.0,58161.0
1767593595653,1767593595.6189218,441.0,140637.0,58209.0
1767593595653,1767593595.6189375,442.0,140553.0,58184.0
1767593595653,1767593595.618953,442.0,140558.0,58159.0
1767593595653,1767593595.6189687,441.0,140540.0,58160.0
1767593595653,1767593595.6189842,441.0,140503.0,58139.0
1767593595816,1767593595.8139062,441.0,140499.0,58148.0
1767593595816,1767593595.8139217,440.0,140445.0,58136.0
1767593595816,1767593595.8139374,442.0,140442.0,58125.0
1767593595816,1767593595.813953,441.0,140427.0,58128.0
1767593595816,1767593595.8139687,442.0,140405.0,58132.0
1767593595816,1767593595.8139842,442.0,140402.0,58141.0
1767593595860,1767593595.8449063,442.0,140383.0,58132.0
1767593595860,1767593595.8449218,442.0,140360.0,58100.0
1767593595860,1767593595.8449376,441.0,140357.0,58097.0
1767593595860,1767593595.844953,441.0,140396.0,58121.0
1767593595860,1767593595.8449688,442.0,140401.0,58121.0
1767593595860,1767593595.8449843,442.0,140332.0,58115.0
1767593595951,1767593595.9189062,442.0,140321.0,58099.0
1767593595951,1767593595.9189217,442.0,140357.0,58111.0
1767593595951,1767593595.9189374,440.0,140340.0,58113.0
1767593595951,1767593595.918953,441.0,140380.0,58075.0
1767593595951,1767593595.9189687,442.0,140333.0,58102.0
1767593595951,1767593595.9189842,441.0,140324.0,58089.0
1767593596043,1767593596.0389063,443.0,140348.0,58092.0
1767593596043,1767593596.0389218,440.0,140298.0,58083.0
1767593596043,1767593596.0389376,442.0,140307.0,58107.0
1767593596043,1767593596.038953,441.0,140322.0,58107.0
1767593596043,1767593596.0389688,441.0,140332.0,58091.0
1767593596043,1767593596.0389843,441.0,140392.0,58107.0
1767593596131,1767593596.0999062,442.0,140344.0,58104.0
1767593596131,1767593596.0999217,442.0,140292.0,58090.0
1767593596131,1767593596.0999374,442.0,140328.0,58079.0
1767593596131,1767593596.099953,443.0,140310.0,58104.0
1767593596131,1767593596.0999687,442.0,140331.0,58070.0
1767593596131,1767593596.0999842,442.0,140339.0,58085.0
1767593596191,1767593596.1749063,440.0,140307.0,58100.0
1767593596191,1767593596.1749218,442.0,140295.0,58070.0
1767593596191,1767593596.1749375,441.0,140352.0,58076.0
1767593596191,1767593596.174953,441.0,140391.0,58099.0
1767593596191,1767593596.1749687,442.0,140369.0,58091.0
1767593596191,1767593596.1749842,442.0,140388.0,58101.0
1767593596295,1767593596.2789063,442.0,140343.0,58092.0
1767593596295,1767593596.2789218,441.0,140360.0,58115.0
1767593596295,1767593596.2789376,441.0,140380.0,58097.0
1767593596295,1767593596.278953,442.0,140400.0,58109.0
1767593596295,1767593596.2789688,441.0,140381.0,58096.0
1767593596295,1767593596.2789843,441.0,140412.0,58099.0
1767593596630,1767593596.3689063,441.0,140392.0,58091.0
1767593596630,1767593596.3689218,441.0,140374.0,58096.0
1767593596630,1767593596.3689375,442.0,140368.0,58111.0
1767593596630,1767593596.368953,442.0,140464.0,58108.0
1767593596630,1767593596.3689687,442.0,140400.0,58114.0
1767593596630,1767593596.3689842,442.0,140425.0,58132.0
1767593596677,1767593596.4739063,442.0,140486.0,58123.0
1767593596677,1767593596.4739218,443.0,140493.0,58139.0
1767593596677,1767593596.4739375,442.0,140479.0,58149.0
1767593596678,1767593596.473953,442.0,140500.0,58156.0
1767593596678,1767593596.4739687,443.0,140512.0,58169.0
1767593596678,1767593596.4739842,442.0,140439.0,58172.0
1767593596691,1767593596.5489063,442.0,140465.0,58169.0
1767593596691,1767593596.5489218,442.0,140412.0,58147.0
1767593596691,1767593596.5489376,442.0,140455.0,58160.0
1767593596691,1767593596.548953,442.0,140347.0,58112.0
1767593596692,1767593596.5489688,444.0,140366.0,58146.0
1767593596692,1767593596.5489843,441.0,140330.0,58112.0
1767593596703,1767593596.6859064,442.0,140339.0,58126.0
1767593596703,1767593596.685922,440.0,140291.0,58092.0
1767593596703,1767593596.6859376,442.0,140273.0,58103.0
1767593596703,1767593596.6859531,442.0,140304.0,58086.0
1767593596703,1767593596.6859689,443.0,140304.0,58053.0
1767593596703,1767593596.6859844,442.0,140262.0,58076.0
1767593596748,1767593596.7449062,442.0,140260.0,58078.0
1767593596748,1767593596.7449217,442.0,140256.0,58071.0
1767593596748,1767593596.7449374,441.0,140257.0,58081.0
1767593596748,1767593596.744953,442.0,140291.0,58091.0
1767593596748,1767593596.7449687,442.0,140253.0,58083.0
1767593596748,1767593596.7449841,442.0,140273.0,58106.0
1767593596871,1767593596.8649063,443.0,140252.0,58078.0
1767593596871,1767593596.8649218,441.0,140288.0,58096.0
1767593596871,1767593596.8649375,442.0,140257.0,58093.0
1767593596871,1767593596.864953,442.0,140291.0,58086.0
1767593596871,1767593596.8649688,443.0,140238.0,58079.0
1767593596871,1767593596.8649843,442.0,140250.0,58059.0
1767593596975,1767593596.9249063,441.0,140238.0,58070.0
1767593596975,1767593596.9249218,442.0,140237.0,58091.0
1767593596975,1767593596.9249375,441.0,140256.0,58066.0
1767593596975,1767593596.924953,442.0,140200.0,58029.0
1767593596975,1767593596.9249687,441.0,140206.0,58048.0
1767593596975,1767593596.9249842,442.0,140212.0,58022.0
1767593597048,1767593597.0449064,442.0,140225.0,58004.0
1767593597048,1767593597.0449219,442.0,140213.0,58034.0
1767593597048,1767593597.0449376,442.0,140237.0,58003.0
1767593597048,1767593597.044953,442.0,140208.0,58010.0
1767593597048,1767593597.0449688,441.0,140199.0,58031.0
1767593597048,1767593597.0449843,442.0,140261.0,57991.0
1767593597184,1767593597.1489062,442.0,140189.0,58011.0
1767593597184,1767593597.1489217,441.0,140265.0,57993.0
1767593597184,1767593597.1489375,443.0,140215.0,58007.0
1767593597184,1767593597.148953,441.0,140202.0,57984.0
1767593597184,1767593597.1489687,441.0,140257.0,58017.0
1767593597184,1767593597.1489842,442.0,140228.0,58012.0
1767593597271,1767593597.2549064,442.0,140222.0,58019.0
1767593597271,1767593597.254922,442.0,140262.0,58018.0
1767593597271,1767593597.2549376,442.0,140263.0,58028.0
1767593597271,1767593597.2549531,442.0,140314.0,58023.0
1767593597271,1767593597.254969,443.0,140308.0,58052.0
1767593597271,1767593597.2549844,441.0,140270.0,58056.0
1767593597313,1767593597.3049064,441.0,140350.0,58055.0
1767593597313,1767593597.3049219,441.0,140333.0,58035.0
1767593597313,1767593597.3049376,441.0,140361.0,58064.0
1767593597313,1767593597.304953,441.0,140394.0,58072.0
1767593597313,1767593597.3049688,443.0,140406.0,58090.0
1767593597313,1767593597.3049843,442.0,140358.0,58085.0
1767593597525,1767593597.4789064,441.0,140387.0,58086.0
1767593597525,1767593597.478922,442.0,140447.0,58082.0
1767593597525,1767593597.4789376,442.0,140368.0,58075.0
1767593597525,1767593597.4789531,442.0,140379.0,58076.0
1767593597525,1767593597.4789689,441.0,140414.0,58076.0
1767593597525,1767593597.4789844,442.0,140384.0,58063.0
1767593597631,1767593597.6209064,442.0,140401.0,58054.0
1767593597631,1767593597.6209219,441.0,140334.0,58063.0
1767593597631,1767593597.6209376,441.0,140320.0,58043.0
1767593597631,1767593597.620953,442.0,140300.0,58037.0
1767593597631,1767593597.6209688,441.0,140277.0,58036.0
1767593597631,1767593597.6209843,441.0,140276.0,58026.0
1767593597720,1767593597.6739063,441.0,140279.0,58022.0
1767593597720,1767593597.6739218,442.0,140242.0,58025.0
1767593597720,1767593597.6739376,441.0,140256.0,58020.0
1767593597720,1767593597.673953,441.0,140226.0,58051.0
1767593597720,1767593597.6739688,441.0,140259.0,58016.0
1767593597720,1767593597.6739843,441.0,140225.0,58031.0
1767593597791,1767593597.7839062,442.0,140216.0,58028.0
1767593597791,1767593597.7839217,441.0,140232.0,58025.0
1767593597791,1767593597.7839375,440.0,140222.0,58042.0
1767593597791,1767593597.783953,441.0,140205.0,58020.0
1767593597791,1767593597.7839687,441.0,140261.0,58038.0
1767593597791,1767593597.7839842,442.0,140239.0,58042.0
1767593597903,1767593597.8749063,442.0,140242.0,58040.0
1767593597903,1767593597.8749218,442.0,140218.0,58028.0
1767593597903,1767593597.8749375,442.0,140191.0,58027.0
1767593597903,1767593597.874953,441.0,140221.0,58022.0
1767593597903,1767593597.8749688,441.0,140214.0,58032.0
1767593597903,1767593597.8749843,442.0,140212.0,58028.0
1767593597977,1767593597.9439063,442.0,140215.0,58027.0
1767593597977,1767593597.9439218,442.0,140244.0,58030.0
1767593597977,1767593597.9439375,442.0,140205.0,58020.0
1767593597977,1767593597.943953,442.0,140222.0,58051.0
1767593597977,1767593597.9439688,443.0,140215.0,58016.0
1767593597977,1767593597.9439843,440.0,140211.0,58041.0
1767593598042,1767593598.0349064,443.0,140259.0,58030.0
1767593598042,1767593598.034922,443.0,140235.0,58029.0
1767593598042,1767593598.0349376,442.0,140241.0,58018.0
1767593598042,1767593598.034953,442.0,140269.0,58058.0
1767593598042,1767593598.0349689,442.0,140221.0,58035.0
1767593598042,1767593598.0349844,442.0,140318.0,58036.0
1767593598099,1767593598.0969062,441.0,140260.0,58039.0
1767593598099,1767593598.0969217,441.0,140291.0,58039.0
1767593598099,1767593598.0969374,442.0,140263.0,58040.0
1767593598099,1767593598.096953,440.0,140292.0,58049.0
1767593598099,1767593598.0969687,443.0,140275.0,58058.0
1767593598099,1767593598.0969841,440.0,140252.0,58039.0
1767593598206,1767593598.1999063,441.0,140297.0,58079.0
1767593598211,1767593598.1999218,443.0,140304.0,58061.0
1767593598211,1767593598.1999376,440.0,140338.0,58072.0
1767593598211,1767593598.199953,442.0,140316.0,58058.0
1767593598211,1767593598.1999688,441.0,140304.0,58068.0
1767593598211,1767593598.1999843,441.0,140367.0,58069.0
1767593598292,1767593598.2589064,442.0,140379.0,58080.0
1767593598292,1767593598.2589219,443.0,140346.0,58082.0
1767593598292,1767593598.2589376,440.0,140313.0,58065.0
1767593598292,1767593598.258953,442.0,140375.0,58056.0
1767593598292,1767593598.2589688,442.0,140428.0,58090.0
1767593598292,1767593598.2589843,442.0,140363.0,58086.0
1767593598366,1767593598.3419063,441.0,140404.0,58079.0
1767593598366,1767593598.3419218,441.0,140364.0,58051.0
1767593598366,1767593598.3419375,442.0,140366.0,58064.0
1767593598366,1767593598.341953,443.0,140377.0,58088.0
1767593598366,1767593598.3419688,442.0,140349.0,58082.0
1767593598366,1767593598.3419843,442.0,140380.0,58056.0
1767593598430,1767593598.4269063,440.0,140330.0,58063.0
1767593598430,1767593598.4269218,441.0,140311.0,58055.0
1767593598430,1767593598.4269376,440.0,140342.0,58057.0
1767593598430,1767593598.426953,441.0,140280.0,58049.0
1767593598430,1767593598.4269688,442.0,140322.0,58052.0
1767593598430,1767593598.4269843,442.0,140317.0,58057.0
1767593598575,1767593598.5299063,440.0,140323.0,58065.0
1767593598575,1767593598.5299218,442.0,140281.0,58070.0
1767593598575,1767593598.5299375,442.0,140295.0,58035.0
1767593598575,1767593598.529953,442.0,140285.0,58035.0
1767593598575,1767593598.5299687,442.0,140239.0,58065.0
1767593598575,1767593598.5299842,441.0,140287.0,58034.0
1767593598665,1767593598.6349063,441.0,140303.0,58044.0
1767593598665,1767593598.6349218,441.0,140239.0,58058.0
1767593598665,1767593598.6349375,441.0,140261.0,58051.0
1767593598665,1767593598.634953,443.0,140254.0,58050.0
1767593598665,1767593598.6349688,443.0,140274.0,58039.0
1767593598665,1767593598.6349843,441.0,140291.0,58047.0
1767593598755,1767593598.7389064,441.0,140224.0,58041.0
1767593598755,1767593598.7389219,442.0,140221.0,58039.0
1767593598755,1767593598.7389376,442.0,140269.0,58047.0
1767593598755,1767593598.738953,441.0,140236.0,58041.0
1767593598755,1767593598.7389688,441.0,140252.0,58035.0
1767593598755,1767593598.7389843,442.0,140258.0,58051.0
1767593598821,1767593598.8149064,441.0,140259.0,58040.0
1767593598821,1767593598.8149219,440.0,140244.0,58057.0
1767593598821,1767593598.8149376,441.0,140270.0,58028.0
1767593598821,1767593598.814953,441.0,140231.0,58015.0
1767593598821,1767593598.8149688,442.0,140252.0,58045.0
1767593598821,1767593598.8149843,441.0,140281.0,58031.0
1767593598909,1767593598.9069064,441.0,140258.0,58039.0
1767593598909,1767593598.9069219,442.0,140253.0,58052.0
1767593598909,1767593598.9069376,442.0,140309.0,58085.0
1767593598909,1767593598.906953,441.0,140337.0,58077.0
1767593598909,1767593598.9069688,442.0,140277.0,58057.0
1767593598909,1767593598.9069843,441.0,140368.0,58071.0
1767593599026,1767593598.9939063,443.0,140345.0,58070.0
1767593599026,1767593598.9939218,442.0,140339.0,58062.0
1767593599026,1767593598.9939375,441.0,140387.0,58079.0
1767593599026,1767593598.993953,442.0,140339.0,58079.0
1767593599026,1767593598.9939687,442.0,140318.0,58068.0
1767593599026,1767593598.9939842,442.0,140339.0,58083.0
1767593599131,1767593599.1289062,442.0,140380.0,58064.0
1767593599131,1767593599.1289217,442.0,140395.0,58090.0
1767593599131,1767593599.1289375,443.0,140390.0,58082.0
1767593599131,1767593599.128953,442.0,140383.0,58097.0
1767593599131,1767593599.1289687,441.0,140388.0,58087.0
1767593599131,1767593599.1289842,442.0,140397.0,58079.0
1767593599194,1767593599.1899064,441.0,140405.0,58080.0
1767593599194,1767593599.1899219,442.0,140406.0,58072.0
1767593599194,1767593599.1899376,442.0,140417.0,58067.0
1767593599194,1767593599.189953,441.0,140403.0,58062.0
1767593599194,1767593599.1899688,442.0,140443.0,58074.0
1767593599194,1767593599.1899843,442.0,140410.0,58093.0
1767593599311,1767593599.2789063,442.0,140409.0,58070.0
1767593599311,1767593599.2789218,443.0,140419.0,58071.0
1767593599311,1767593599.2789376,442.0,140397.0,58073.0
1767593599311,1767593599.278953,441.0,140390.0,58075.0
1767593599311,1767593599.2789688,443.0,140396.0,58075.0
1767593599311,1767593599.2789843,442.0,140358.0,58081.0
1767593599431,1767593599.4139063,442.0,140366.0,58052.0
1767593599431,1767593599.4139218,442.0,140336.0,58056.0
1767593599431,1767593599.4139376,442.0,140358.0,58077.0
1767593599431,1767593599.413953,442.0,140400.0,58056.0
1767593599431,1767593599.4139688,443.0,140328.0,58030.0
1767593599431,1767593599.4139843,442.0,140314.0,58029.0
1767593599520,1767593599.5049064,442.0,140294.0,58067.0
1767593599520,1767593599.504922,441.0,140358.0,58074.0
1767593599520,1767593599.5049376,442.0,140340.0,58047.0
1767593599520,1767593599.5049531,441.0,140302.0,58053.0
1767593599520,1767593599.504969,442.0,140287.0,58044.0
1767593599520,1767593599.5049844,442.0,140319.0,58055.0
1767593599595,1767593599.5789063,442.0,140351.0,58035.0
1767593599595,1767593599.5789218,441.0,140365.0,58063.0
1767593599595,1767593599.5789375,441.0,140275.0,58034.0
1767593599595,1767593599.578953,441.0,140323.0,58043.0
1767593599595,1767593599.5789688,444.0,140298.0,58053.0
1767593599595,1767593599.5789843,441.0,140296.0,58046.0
1767593599701,1767593599.6689062,442.0,140324.0,58024.0
1767593599701,1767593599.6689217,442.0,140373.0,58057.0
1767593599701,1767593599.6689374,441.0,140320.0,58064.0
1767593599701,1767593599.668953,443.0,140340.0,58034.0
1767593599701,1767593599.6689687,443.0,140361.0,58057.0
1767593599701,1767593599.6689842,441.0,140314.0,58069.0
1767593599777,1767593599.7599063,441.0,140333.0,58057.0
1767593599777,1767593599.7599218,441.0,140354.0,58070.0
1767593599777,1767593599.7599375,442.0,140330.0,58061.0
1767593599777,1767593599.759953,441.0,140393.0,58070.0
1767593599777,1767593599.7599688,442.0,140310.0,58071.0
1767593599777,1767593599.7599843,441.0,140335.0,58069.0
1767593599861,1767593599.8519063,441.0,140348.0,58060.0
1767593599861,1767593599.8519218,440.0,140372.0,58052.0
1767593599861,1767593599.8519375,441.0,140423.0,58083.0
1767593599861,1767593599.851953,441.0,140354.0,58075.0
1767593599861,1767593599.8519688,442.0,140400.0,58062.0
1767593599861,1767593599.8519843,441.0,140391.0,58069.0
1767593599944,1767593599.9399064,441.0,140426.0,58093.0
1767593599944,1767593599.9399219,441.0,140400.0,58071.0
1767593599944,1767593599.9399376,441.0,140470.0,58084.0
1767593599944,1767593599.939953,441.0,140446.0,58103.0
1767593599944,1767593599.9399688,441.0,140421.0,58097.0
1767593599944,1767593599.9399843,441.0,140456.0,58094.0
1767593600035,1767593600.0319064,441.0,140454.0,58090.0
1767593600035,1767593600.0319219,443.0,140438.0,58078.0
1767593600035,1767593600.0319376,441.0,140453.0,58091.0
1767593600035,1767593600.031953,440.0,140466.0,58079.0
1767593600035,1767593600.0319688,441.0,140474.0,58076.0
1767593600035,1767593600.0319843,441.0,140451.0,58098.0
1767593600167,1767593600.1499064,442.0,140480.0,58092.0
1767593600167,1767593600.149922,440.0,140475.0,58093.0
1767593600167,1767593600.1499376,441.0,140471.0,58094.0
1767593600167,1767593600.1499531,441.0,140432.0,58079.0
1767593600167,1767593600.1499689,442.0,140429.0,58088.0
1767593600167,1767593600.1499844,441.0,140452.0,58076.0
1767593600227,1767593600.2249062,441.0,140445.0,58083.0
1767593600227,1767593600.2249217,442.0,140388.0,58073.0
1767593600227,1767593600.2249374,442.0,140471.0,58079.0
1767593600227,1767593600.224953,440.0,140426.0,58073.0
1767593600227,1767593600.2249687,442.0,140422.0,58064.0
1767593600227,1767593600.2249842,440.0,140378.0,58069.0
1767593600322,1767593600.3149064,441.0,140395.0,58074.0
1767593600322,1767593600.3149219,444.0,140388.0,58077.0
1767593600322,1767593600.3149376,442.0,140396.0,58071.0
1767593600322,1767593600.314953,441.0,140391.0,58062.0
1767593600322,1767593600.3149688,442.0,140370.0,58062.0
1767593600322,1767593600.3149843,443.0,140396.0,58068.0
1767593600406,1767593600.4049063,441.0,140403.0,58070.0
1767593600406,1767593600.4049218,442.0,140431.0,58082.0
1767593600406,1767593600.4049375,442.0,140401.0,58078.0
1767593600406,1767593600.404953,443.0,140414.0,58061.0
1767593600406,1767593600.4049687,442.0,140382.0,58073.0
1767593600406,1767593600.4049842,441.0,140419.0,58075.0
1767593600557,1767593600.5549064,441.0,140420.0,58048.0
1767593600557,1767593600.5549219,442.0,140433.0,58088.0
1767593600557,1767593600.5549376,441.0,140428.0,58070.0
1767593600557,1767593600.554953,442.0,140409.0,58089.0
1767593600557,1767593600.5549688,442.0,140434.0,58082.0
1767593600557,1767593600.5549843,442.0,140448.0,58076.0
1767593600593,1767593600.5879064,442.0,140409.0,58103.0
1767593600593,1767593600.5879219,443.0,140447.0,58106.0
1767593600593,1767593600.5879376,441.0,140439.0,58073.0
1767593600593,1767593600.587953,442.0,140467.0,58090.0
1767593600593,1767593600.5879688,441.0,140452.0,58106.0
1767593600593,1767593600.5879843,441.0,140445.0,58084.0
1767593600692,1767593600.6749063,443.0,140450.0,58081.0
1767593600692,1767593600.6749218,443.0,140470.0,58110.0
1767593600692,1767593600.6749375,441.0,140473.0,58117.0
1767593600692,1767593600.674953,442.0,140488.0,58110.0
1767593600692,1767593600.6749687,443.0,140508.0,58125.0
1767593600692,1767593600.6749842,441.0,140470.0,58105.0
1767593600785,1767593600.7829063,441.0,140474.0,58119.0
1767593600785,1767593600.7829218,442.0,140465.0,58121.0
1767593600785,1767593600.7829375,443.0,140470.0,58106.0
1767593600786,1767593600.782953,443.0,140544.0,58112.0
1767593600786,1767593600.7829688,442.0,140527.0,58115.0
1767593600786,1767593600.7829843,442.0,140512.0,58107.0
1767593600918,1767593600.8849063,441.0,140546.0,58121.0
1767593600918,1767593600.8849218,441.0,140546.0,58127.0
1767593600918,1767593600.8849375,441.0,140591.0,58142.0
1767593600918,1767593600.884953,441.0,140577.0,58121.0
1767593600918,1767593600.8849688,441.0,140551.0,58129.0
1767593600918,1767593600.8849843,442.0,140577.0,58155.0
1767593600980,1767593600.9599063,443.0,140564.0,58142.0
1767593600980,1767593600.9599218,442.0,140577.0,58118.0
1767593600980,1767593600.9599376,442.0,140567.0,58131.0
1767593600980,1767593600.959953,441.0,140575.0,58123.0
1767593600980,1767593600.9599688,442.0,140533.0,58123.0
1767593600980,1767593600.9599843,443.0,140565.0,58124.0
1767593601069,1767593601.0519063,443.0,140568.0,58110.0
1767593601069,1767593601.0519218,443.0,140530.0,58117.0
1767593601069,1767593601.0519376,441.0,140526.0,58134.0
1767593601069,1767593601.051953,441.0,140538.0,58115.0
1767593601069,1767593601.0519688,443.0,140518.0,58101.0
1767593601069,1767593601.0519843,443.0,140537.0,58101.0
1767593601157,1767593601.1549063,441.0,140494.0,58120.0
1767593601157,1767593601.1549218,442.0,140519.0,58122.0
1767593601157,1767593601.1549375,442.0,140547.0,58089.0
1767593601157,1767593601.154953,443.0,140513.0,58102.0
1767593601157,1767593601.1549687,441.0,140493.0,58098.0
1767593601157,1767593601.1549842,442.0,140488.0,58100.0
1767593601277,1767593601.2749064,441.0,140477.0,58110.0
1767593601277,1767593601.274922,441.0,140558.0,58085.0
1767593601277,1767593601.2749376,443.0,140482.0,58096.0
1767593601277,1767593601.2749531,441.0,140521.0,58119.0
1767593601277,1767593601.2749689,443.0,140487.0,58082.0
1767593601277,1767593601.2749844,441.0,140518.0,58086.0
1767593601341,1767593601.3369062,441.0,140484.0,58093.0
1767593601341,1767593601.3369217,442.0,140533.0,58105.0
1767593601341,1767593601.3369374,442.0,140491.0,58120.0
1767593601341,1767593601.336953,441.0,140504.0,58118.0
1767593601341,1767593601.3369687,442.0,140524.0,58104.0
1767593601341,1767593601.3369842,441.0,140512.0,58124.0
1767593601492,1767593601.4849062,442.0,140525.0,58111.0
1767593601492,1767593601.4849217,442.0,140528.0,58092.0
1767593601492,1767593601.4849374,442.0,140532.0,58115.0
1767593601492,1767593601.484953,442.0,140527.0,58112.0
1767593601492,1767593601.4849687,442.0,140503.0,58092.0
1767593601492,1767593601.4849842,442.0,140504.0,58094.0
1767593601548,1767593601.5299063,441.0,140561.0,58104.0
1767593601548,1767593601.5299218,442.0,140548.0,58101.0
1767593601548,1767593601.5299375,441.0,140520.0,58092.0
1767593601548,1767593601.529953,442.0,140612.0,58088.0
1767593601548,1767593601.5299687,441.0,140542.0,58118.0
1767593601548,1767593601.5299842,441.0,140550.0,58111.0
1767593601668,1767593601.6669064,443.0,140541.0,58122.0
1767593601668,1767593601.6669219,442.0,140579.0,58113.0
1767593601668,1767593601.6669376,442.0,140596.0,58104.0
1767593601668,1767593601.666953,442.0,140589.0,58134.0
1767593601668,1767593601.6669688,442.0,140595.0,58119.0
1767593601668,1767593601.6669843,441.0,140650.0,58144.0
1767593601725,1767593601.7089064,441.0,140585.0,58096.0
1767593601725,1767593601.708922,442.0,140602.0,58117.0
1767593601725,1767593601.7089376,442.0,140635.0,58134.0
1767593601725,1767593601.7089531,442.0,140654.0,58124.0
1767593601725,1767593601.7089689,442.0,140631.0,58125.0
1767593601725,1767593601.7089844,443.0,140641.0,58135.0
1767593601817,1767593601.7999063,441.0,140643.0,58113.0
1767593601817,1767593601.7999218,442.0,140678.0,58123.0
1767593601817,1767593601.7999375,442.0,140628.0,58123.0
1767593601817,1767593601.799953,443.0,140685.0,58135.0
1767593601817,1767593601.7999687,443.0,140697.0,58124.0
1767593601817,1767593601.7999842,442.0,140700.0,58136.0
1767593601910,1767593601.9069064,443.0,140692.0,58148.0
1767593601910,1767593601.9069219,442.0,140716.0,58146.0
1767593601910,1767593601.9069376,441.0,140720.0,58130.0
1767593601910,1767593601.906953,441.0,140696.0,58131.0
1767593601910,1767593601.9069688,442.0,140666.0,58132.0
1767593601910,1767593601.9069843,443.0,140689.0,58136.0
1767593602086,1767593602.0549064,442.0,140686.0,58109.0
1767593602086,1767593602.0549219,441.0,140679.0,58131.0
1767593602086,1767593602.0549376,443.0,140620.0,58101.0
1767593602086,1767593602.054953,441.0,140637.0,58109.0
1767593602086,1767593602.0549688,442.0,140615.0,58114.0
1767593602086,1767593602.0549843,442.0,140645.0,58111.0
1767593602357,1767593602.3239062,442.0,140610.0,58107.0
