unix_ms,rel_timestamp,frame,ipd,event,gaze_target_world_pos_x,gaze_target_world_pos_y,gaze_target_world_pos_z,gaze_target_screen_pos_x,gaze_target_screen_pos_y,gaze_target_screen_pos_z,gaze_direction_x,gaze_direction_y,gaze_direction_z,gaze_target_distance,gaze_target_name,head_target_world_pos_x,head_target_world_pos_y,head_target_world_pos_z,head_target_screen_pos_x,head_target_screen_pos_y,head_target_screen_pos_z,head_direction_x,head_direction_y,head_direction_z,head_position_x,head_position_y,head_position_z,head_target_distance,head_target_name,gaze_head_rel_direction_x,gaze_head_rel_direction_y,gaze_head_rel_direction_z,gaze_head_angle_diff
1767829699222,79.97357,4920,60,Eye Hit,-33.32064,-4.422538E-18,-2.550827,717.2048,717.5666,37.56904,-0.9991971,-0.03952606,-0.006541268,37.88264,SouthSidewalk,-95.07142,10.39797,-2.445505,720.1736,792,100,-0.9960301,0.08900623,-0.001424789,4.531595,1.497352,-2.303026,100,,-0.005613777,-0.1282837,0.9917216,7.377515
1767829699249,80.00131,4921,60,Eye Hit,-34.23411,-3.977909E-18,-2.570851,717.3535,718.6429,38.48385,-0.9992313,-0.03858991,-0.006892585,38.79586,SouthSidewalk,-95.07897,10.30777,-2.509691,720.1735,792,100,-0.9961091,0.08810642,-0.00206244,4.531939,1.497129,-2.303447,100,,-0.005339791,-0.1264589,0.9919576,7.271518
1767829699278,80.0291,4922,60,Eye Hit,-32.28135,-6.013933E-19,-2.722916,715.3593,718.1029,36.54488,-0.9991099,-0.04062281,-0.01137244,36.84644,SouthSidewalk,-95.08795,10.19823,-2.613254,720.1735,792,99.99999,-0.9962024,0.08701427,-0.003093719,4.532288,1.496806,-2.303882,100,,-0.008817502,-0.1273715,0.9918161,7.335347
1767829699305,80.05595,4923,60,Eye Hit,-32.2783,-5.909163E-19,-2.723387,715.6679,717.868,36.54039,-0.9991099,-0.04062269,-0.01137244,36.84364,SouthSidewalk,-95.08414,10.2371,-2.653358,720.1736,792,100,-0.9961669,0.08740409,-0.003489733,4.532547,1.496688,-2.304385,100,,-0.008285304,-0.1277704,0.9917693,7.356288
1767829699325,80.07628,4924,60,Eye Hit,-29.1921,-7.581912E-18,-2.408541,720.6563,715.7085,33.46519,-0.9990119,-0.04433659,-0.003076966,33.75805,SouthSidewalk,-95.08445,10.23178,-2.682646,720.1736,792,99.99998,-0.9961705,0.08735061,-0.003779769,4.532597,1.496717,-2.304669,100,,0.0002370938,-0.1314335,0.991325,7.552423
1767829699345,80.09692,4925,60,Eye Hit,-29.35083,-1.963245E-18,-2.661583,716.6404,716.3032,33.62803,-0.9989707,-0.0441254,-0.01051621,33.91852,SouthSidewalk,-95.09087,10.15392,-2.733399,720.1735,792,100,-0.9962363,0.08657254,-0.004285097,4.532768,1.496668,-2.304889,100,,-0.00667787,-0.1304236,0.9914359,7.503939
1767829699367,80.11893,4926,60,Eye Hit,-29.34758,-1.954248E-18,-2.661988,716.903,717.4141,33.63363,-0.9989707,-0.04412539,-0.01051644,33.91565,SouthSidewalk,-95.10658,9.964314,-2.773547,720.1735,792,100,-0.9963974,0.08467773,-0.004682302,4.533159,1.496541,-2.305316,100,,-0.006226885,-0.1285417,0.9916846,7.394013
1767829699390,80.14186,4927,60,Eye Hit,-30.00189,-5.41333E-18,-2.506205,719.9682,719.1754,34.29497,-0.9990458,-0.04328837,-0.00579999,34.56853,SouthSidewalk,-95.12411,9.745983,-2.826927,720.1735,792,100,-0.9965777,0.08249567,-0.005212188,4.533666,1.496416,-2.305708,100,,-0.0009274995,-0.1255571,0.9920859,7.213112
1767829699416,80.16742,4928,60,Eye Hit,-29.75863,-4.87115E-18,-2.530623,720.1838,719.6494,34.05779,-0.999028,-0.04359258,-0.006540312,34.32597,SouthSidewalk,-95.13237,9.634669,-2.932887,720.1736,792,100,-0.9966633,0.08138312,-0.006267667,4.533964,1.496357,-2.30612,100,,-0.0005619,-0.1247527,0.9921878,7.166562
1767829699439,80.19104,4929,60,Eye Hit,-29.75842,-4.861205E-18,-2.531071,720.8096,719.4899,34.05677,-0.999028,-0.04359247,-0.006539837,34.3261,SouthSidewalk,-95.12912,9.661653,-3.032532,720.1736,792,99.99999,-0.9966344,0.08165292,-0.007259488,4.534315,1.49636,-2.306584,100,,0.0005172202,-0.1250233,0.9921537,7.182148
1767829699467,80.21809,4930,60,Eye Hit,-29.30279,-5.388127E-18,-2.50734,721.9591,718.3875,33.59718,-0.9990062,-0.04417715,-0.005913517,33.87109,SouthSidewalk,-95.11709,9.790916,-3.164003,720.1735,792,100,-0.9965172,0.08294588,-0.008569598,4.534636,1.496328,-2.307043,100,,0.002486531,-0.1268934,0.9919133,7.291484
1767829699494,80.24463,4931,60,Eye Hit,-28.84872,-7.712231E-18,-2.402672,724.7214,717.2524,33.13794,-0.9989931,-0.04477343,-0.002850863,33.41723,SouthSidewalk,-95.10415,9.924223,-3.326322,720.1735,792,100,-0.99639,0.08428019,-0.01018918,4.534862,1.496204,-2.307404,100,,0.007233941,-0.1288149,0.9916423,7.41283
1767829699521,80.27173,4932,60,Eye Hit,-30.70322,-6.516726E-18,-2.456513,724.5095,718.4295,34.98463,-0.9990913,-0.04241257,-0.004212016,35.27026,SouthSidewalk,-95.09998,9.959432,-3.421762,720.1735,792,100,-0.9963498,0.08463529,-0.01113808,4.534997,1.495902,-2.307954,100,,0.006918106,-0.1268196,0.9919018,7.296702
1767829699549,80.30019,4933,60,Eye Hit,-30.9726,-6.087414E-18,-2.475847,724.2993,719.4362,35.25949,-0.9991029,-0.04208487,-0.004715264,35.53951,SouthSidewalk,-95.1115,9.820593,-3.43227,720.1735,792,100,-0.9964654,0.08324917,-0.01124001,4.535036,1.495676,-2.308269,100,,0.006564081,-0.1251119,0.9921209,7.197155
1767829699577,80.32893,4934,60,Eye Hit,-30.85209,-5.687265E-18,-2.493868,723.9307,720.5837,35.14896,-0.9990945,-0.04222164,-0.005235683,35.41926,SouthSidewalk,-95.12883,9.611038,-3.421315,720.1735,792,100,-0.9966393,0.08115579,-0.0111289,4.535101,1.495459,-2.308424,100,,0.005927191,-0.123164,0.9923686,7.082967
1767829699605,80.35626,4935,60,Eye Hit,-30.85001,-5.688042E-18,-2.493833,723.7878,720.8126,35.14855,-0.9990945,-0.04222153,-0.005235446,35.41708,SouthSidewalk,-95.13238,9.571921,-3.396742,720.1735,792,99.99999,-0.9966737,0.08076558,-0.01088333,4.534997,1.495363,-2.308409,100,,0.005681048,-0.1227755,0.9924182,7.059887
1767829699625,80.3777,4936,60,Eye Hit,-32.11938,-5.413195E-18,-2.506211,723.8363,721.7003,36.41391,-0.9991544,-0.04075925,-0.005388805,36.68526,SouthSidewalk,-95.13277,9.566911,-3.408549,720.1735,792,100,-0.9966764,0.08071647,-0.01100028,4.534871,1.495264,-2.308522,100,,0.005795395,-0.121267,0.992603,6.973221
1767829699647,80.39906,4937,60,Eye Hit,-32.97359,-7.209685E-18,-2.425305,725.1307,721.77,37.26067,-0.9992014,-0.03983503,-0.003111787,37.53839,SouthSidewalk,-95.12634,9.647867,-3.400748,720.1735,792,100,-0.9966115,0.08152524,-0.01092255,4.534822,1.495343,-2.308493,100,,0.008046929,-0.1211468,0.9926021,6.97367
1767829699670,80.42128,4938,60,Eye Hit,-32.97683,-7.209429E-18,-2.425316,725.1467,721.5013,37.26173,-0.9992014,-0.03983504,-0.003111788,37.54157,SouthSidewalk,-95.1227,9.695038,-3.384371,720.1736,792,100,-0.9965746,0.08199568,-0.01075876,4.534762,1.49547,-2.308495,100,,0.008074038,-0.1216032,0.992546,7.000089
1767829699692,80.44434,4939,60,Eye Hit,-32.65872,-6.965718E-18,-2.436292,724.8464,721.1614,36.94371,-0.9991866,-0.04017978,-0.003435916,37.22367,SouthSidewalk,-95.12114,9.719204,-3.354647,720.1735,792,100,-0.9965581,0.08223565,-0.01046252,4.53467,1.495639,-2.308395,100,,0.007548728,-0.1221813,0.9924792,7.03146
1767829699719,80.47076,4940,60,Eye Hit,-31.34437,-3.826355E-18,-2.577676,722.0237,721.613,35.64513,-0.9991041,-0.04165054,-0.00749529,35.91094,SouthSidewalk,-95.14079,9.494045,-3.247417,720.1735,792,99.99999,-0.996752,0.07998335,-0.009389043,4.53441,1.49571,-2.308513,100,,0.002650838,-0.1214171,0.9925981,6.975555
1767829699744,80.49565,4941,60,Eye Hit,-29.88998,-1.659864E-18,-2.675246,719.7849,721.4023,34.20232,-0.9990009,-0.04340523,-0.01064237,34.4588,SouthSidewalk,-95.15289,9.35232,-3.157913,720.1736,792,100,-0.9968728,0.07856628,-0.0084939,4.534392,1.495692,-2.308523,100,,-0.001246535,-0.1217754,0.9925571,6.994903
1767829699772,80.52345,4942,60,Eye Hit,-29.89174,-1.658874E-18,-2.675291,719.4045,720.8978,34.2004,-0.9990009,-0.04340522,-0.01064237,34.46057,SouthSidewalk,-95.14665,9.437988,-3.090776,720.1736,792,100,-0.9968105,0.0794222,-0.007822275,4.534403,1.495768,-2.308549,100,,-0.001902493,-0.1226324,0.9924505,7.044894
1767829699801,80.55173,4943,60,Eye Hit,-30.26142,-1.928341E-18,-2.663155,719.2672,720.1885,34.56158,-0.9990254,-0.04294896,-0.01017777,34.82976,SouthSidewalk,-95.13377,9.604529,-3.022706,720.1736,792,100,-0.9966817,0.08108627,-0.007140398,4.534402,1.495902,-2.308666,100,,-0.002129843,-0.1238371,0.9923004,7.114664
1767829699829,80.57985,4944,60,Eye Hit,-33.42613,-1.763164E-18,-2.670594,719.2706,721.423,37.7091,-0.9991791,-0.03937639,-0.009521161,37.99176,SouthSidewalk,-95.12208,9.750538,-2.971207,720.1735,792,100,-0.9965653,0.08254559,-0.006623387,4.534448,1.495979,-2.308869,100,,-0.002052109,-0.12174,0.9925599,6.993529
1767829699852,80.60464,4945,60,Eye Hit,-34.82787,-4.813298E-18,-2.533228,721.4301,721.9504,39.10266,-0.9992623,-0.03797825,-0.005692421,39.3914,SouthSidewalk,-95.11776,9.802525,-2.968164,720.1736,792,99.99998,-0.9965224,0.08306508,-0.006591678,4.534475,1.496017,-2.308996,100,,0.001701198,-0.1208436,0.9926701,6.941474
1767829699876,80.62769,4946,60,Eye Hit,-35.8741,-5.254412E-18,-2.513362,721.5923,722.7974,40.14745,-0.9993026,-0.03699742,-0.005050127,40.43683,SouthSidewalk,-95.12177,9.755982,-2.938231,720.1735,792,100,-0.9965631,0.08259924,-0.006290793,4.534535,1.496058,-2.309151,100,,0.002001402,-0.1194035,0.9928439,6.85864
1767829699898,80.65021,4947,60,Eye Hit,-35.87278,-5.254144E-18,-2.513374,721.5547,722.9222,40.14725,-0.9993026,-0.0369974,-0.005049649,40.43558,SouthSidewalk,-95.1235,9.734561,-2.935503,720.1735,792,99.99999,-0.996581,0.0823855,-0.006263137,4.534599,1.496011,-2.309189,100,,0.001936586,-0.1191913,0.9928696,6.846332
1767829699920,80.67218,4948,60,Eye Hit,-38.07035,-3.466363E-19,-2.734389,718.3655,723.801,42.3368,-0.9993344,-0.03509067,-0.009972651,42.63337,SouthSidewalk,-95.12074,9.771277,-2.878147,720.1735,792,100,-0.9965539,0.08275244,-0.005689263,4.534651,1.496034,-2.309221,100,,-0.003528307,-0.1176955,0.9930435,6.762164
1767829699946,80.69785,4949,60,Eye Hit,-38.41766,-7.291551E-19,-2.717162,718.133,723.2634,42.67659,-0.9993489,-0.03480994,-0.009491105,42.98032,SouthSidewalk,-95.11124,9.890553,-2.780835,720.1735,792,100,-0.9964593,0.0839441,-0.004716039,4.534681,1.496143,-2.309231,100,,-0.00392344,-0.11861,0.9929332,6.815609
1767829699974,80.72505,4950,60,Eye Hit,-38.41998,-7.300643E-19,-2.717121,717.6254,723.0581,42.67701,-0.9993489,-0.03480995,-0.009490632,42.98272,SouthSidewalk,-95.10865,9.925016,-2.692088,720.1735,792,100,-0.9964341,0.0842879,-0.003829002,4.534759,1.496227,-2.309187,100,,-0.004799129,-0.118959,0.9928876,6.837588
1767829700002,80.75308,4951,60,Eye Hit,-36.8626,-1.000455E-18,-2.704943,716.952,721.5505,41.11857,-0.9993019,-0.03611971,-0.009554074,41.42634,SouthSidewalk,-95.09836,10.05013,-2.56444,720.1735,792,100,-0.9963317,0.08553821,-0.002552867,4.534815,1.496307,-2.309153,100,,-0.005985952,-0.1215215,0.9925709,6.988422
1767829700030,80.78009,4952,60,Eye Hit,-37.612,-1.503883E-18,-2.682271,717.0121,720.8024,41.85511,-0.9993312,-0.0354799,-0.008848093,42.175,SouthSidewalk,-95.08189,10.24152,-2.502138,720.1735,792,100,-0.996167,0.08745155,-0.001930356,4.534806,1.496365,-2.309103,100,,-0.005868273,-0.1227927,0.9924151,7.061387
1767829700051,80.80457,4953,60,Eye Hit,-35.12033,-1.441872E-18,-2.685064,716.2094,718.4945,39.36424,-0.9992439,-0.03770899,-0.009474413,39.68516,SouthSidewalk,-95.06697,10.41116,-2.414034,720.1735,792,100,-0.996018,0.08914676,-0.001049638,4.534829,1.496488,-2.30907,100,,-0.007294347,-0.126709,0.9919132,7.291538
1767829700080,80.83014,4954,60,Eye Hit,-34.37695,-2.409744E-18,-2.641475,716.8784,717.603,38.61976,-0.9992248,-0.03842965,-0.008536371,38.94194,SouthSidewalk,-95.0597,10.49201,-2.429477,720.1735,792,100,-0.9959451,0.08995487,-0.001204252,4.534812,1.496525,-2.309052,100,,-0.006154748,-0.1282216,0.9917264,7.37536
1767829700102,80.85361,4955,60,Eye Hit,-34.37914,-2.410289E-18,-2.64145,716.6812,716.8304,38.61522,-0.9992248,-0.03842963,-0.008536127,38.94413,SouthSidewalk,-95.04784,10.62302,-2.390486,720.1736,792,99.99999,-0.9958264,0.09126416,-0.0008146763,4.534801,1.496608,-2.309018,100,,-0.006493349,-0.1295305,0.9915541,7.451851
1767829700123,80.87469,4956,60,Eye Hit,-36.16393,-4.983687E-18,-2.525555,718.3221,716.9935,40.38489,-0.9993104,-0.03674948,-0.005318207,40.7268,SouthSidewalk,-95.03472,10.7655,-2.35438,720.1735,792,100,-0.9956951,0.09268807,-0.0004541874,4.534788,1.496689,-2.308961,100,,-0.003632251,-0.1292561,0.9916046,7.429541
1767829700144,80.89677,4957,60,Eye Hit,-38.03791,-5.314267E-18,-2.510667,718.3659,717.6821,42.24815,-0.9993713,-0.03513503,-0.004735298,42.59932,SouthSidewalk,-95.03081,10.8092,-2.30472,720.1736,792,100,-0.9956545,0.09312467,4.225969E-05,4.534635,1.496729,-2.308946,100,,-0.00352452,-0.1280891,0.9917564,7.361967
1767829700172,80.92279,4958,60,Eye Hit,-38.04008,-5.315698E-18,-2.510602,718.0706,717.5863,42.24906,-0.9993713,-0.0351349,-0.004735297,42.60122,SouthSidewalk,-95.02957,10.82523,-2.257553,720.1736,792,99.99999,-0.9956394,0.09328443,0.000513196,4.534367,1.49679,-2.308873,100,,-0.004033435,-0.1282513,0.9917336,7.372194
1767829700199,80.95027,4959,60,Eye Hit,-37.53173,-5.35379E-18,-2.508887,717.5707,717.5488,41.74432,-0.9993563,-0.03555743,-0.004752232,42.09279,SouthSidewalk,-95.03329,10.78886,-2.177794,720.1735,792,99.99999,-0.9956726,0.09292147,0.001310587,4.533967,1.496711,-2.308852,100,,-0.004903403,-0.1283144,0.9917215,7.377621
1767829700226,80.97752,4960,60,Eye Hit,-38.74419,-5.886423E-18,-2.484899,717.6461,718.6542,42.95573,-0.9993945,-0.03455582,-0.004062472,43.30376,SouthSidewalk,-95.04199,10.7008,-2.136733,720.1735,792,100,-0.9957535,0.09204401,0.001722455,4.533358,1.496397,-2.308979,100,,-0.004754359,-0.1264399,0.9919629,7.269062
1767829700255,81.00545,4961,60,Eye Hit,-33.64112,-7.091297E-18,-2.430636,718.144,716.9838,37.88249,-0.9992278,-0.03916267,-0.003185962,38.20335,SouthSidewalk,-95.05853,10.52642,-2.122145,720.1735,792,100,-0.9959126,0.09030278,0.001867771,4.532732,1.496145,-2.308922,100,,-0.003988044,-0.1292725,0.991601,7.431099
1767829700278,81.03079,4962,60,Eye Hit,-37.66057,-1.115327E-17,-2.247701,720.8759,720.7393,41.89881,-0.9993712,-0.03542671,0.001445584,42.21888,SouthSidewalk,-95.08306,10.26258,-2.142459,720.1735,792,100,-0.9961483,0.08766903,0.001662731,4.531774,1.495676,-2.308732,100,,0.0007961597,-0.1229019,0.9924186,7.05972
1767829700306,81.05766,4963,60,Eye Hit,-37.65133,-1.115488E-17,-2.247629,720.7437,722.2684,41.90224,-0.9993712,-0.0354266,0.001445108,42.2088,SouthSidewalk,-95.10646,10.00115,-2.10337,720.1735,792,99.99999,-0.996374,0.08505838,0.002052546,4.530937,1.495314,-2.308625,100,,0.0005683112,-0.1203034,0.9927371,6.909697
1767829700326,81.07668,4964,60,Eye Hit,-33.7073,-1.023149E-17,-2.289215,720.1158,721.4556,37.98276,-0.9992363,-0.03907157,0.0005025321,38.26713,SouthSidewalk,-95.12575,9.775031,-2.076506,720.1736,792,100,-0.9965636,0.08279873,0.002319396,4.530612,1.495157,-2.308445,100,,-0.0005884311,-0.121685,0.9925686,6.989432
1767829700348,81.09947,4965,60,Eye Hit,-33.37156,-1.044731E-17,-2.279495,719.7507,723.1347,37.66227,-0.9992229,-0.03940882,0.0007574949,37.93105,SouthSidewalk,-95.15225,9.453696,-1.985927,720.1735,792,100,-0.9968227,0.07958879,0.003223002,4.530018,1.494818,-2.308228,100,,-0.001225383,-0.11883,0.992914,6.824927
1767829700370,81.12239,4966,60,Eye Hit,-33.37483,-1.045014E-17,-2.279367,719.3526,723.3253,37.66669,-0.9992229,-0.03940882,0.0007574949,37.93407,SouthSidewalk,-95.1549,9.420321,-1.909008,720.1735,792,100,-0.9968466,0.07925384,0.003990948,4.529752,1.494937,-2.308103,100,,-0.001912305,-0.1185057,0.9929516,6.806712
1767829700397,81.14748,4967,60,Eye Hit,-31.4098,-5.893475E-18,-2.484581,715.5204,721.574,35.70274,-0.9991238,-0.04156348,-0.004911792,35.97046,SouthSidewalk,-95.14895,9.496243,-1.799361,720.1735,792,99.99999,-0.996781,0.08001184,0.005085409,4.529149,1.495058,-2.307902,100,,-0.00856555,-0.1214793,0.992557,6.994875
1767829700425,81.17619,4968,60,Eye Hit,-29.60437,-6.734563E-18,-2.446702,715.439,718.9935,33.89272,-0.9990337,-0.04375999,-0.004070103,34.16573,SouthSidewalk,-95.1312,9.716402,-1.684335,720.1735,792,100,-0.9965954,0.0822131,0.006233096,4.528344,1.495092,-2.307644,100,,-0.008745907,-0.1258609,0.9920094,7.247979
1767829700452,81.20453,4969,60,Eye Hit,-33.73722,-8.309107E-18,-2.375791,716.3677,720.6616,38.00247,-0.9992357,-0.03904772,-0.001783309,38.29436,SouthSidewalk,-95.11562,9.904007,-1.623078,720.1735,792,100,-0.9964349,0.084087,0.006844223,4.527871,1.495307,-2.3075,100,,-0.007052104,-0.1230309,0.9923778,7.078701
1767829700483,81.2332,4970,60,Eye Hit,-50.16541,-8.864086E-18,-2.350797,716.313,727.0085,54.36607,-0.999626,-0.02733374,-0.0007939864,54.71305,SouthSidewalk,-95.10864,9.988025,-1.545275,720.1735,792,100,-0.9963582,0.08492512,0.007620811,4.527178,1.495512,-2.307356,100,,-0.006918021,-0.1122295,0.9936582,6.456129
1767829700510,81.26122,4971,60,Eye Hit,-52.45837,-7.178184E-18,-2.426723,714.9905,727.7999,56.65064,-0.9996536,-0.02623446,-0.002097422,57.00455,SouthSidewalk,-95.11108,9.958426,-1.443597,720.1736,792,99.99999,-0.9963751,0.08462942,0.00863564,4.526433,1.495484,-2.307161,100,,-0.009180875,-0.1108779,0.9937917,6.387765
1767829700532,81.28421,4972,60,Eye Hit,-52.44986,-7.179252E-18,-2.426675,714.688,728.5459,56.64956,-0.9996536,-0.02623447,-0.00209766,56.99566,SouthSidewalk,-95.12183,9.830226,-1.396973,720.1735,792,100,-0.9964789,0.08334976,0.00910145,4.526055,1.495251,-2.307118,100,,-0.009704715,-0.1096045,0.993928,6.317238
1767829700555,81.30748,4973,60,Eye Hit,-47.98746,-8.355011E-18,-2.373724,714.7836,728.3572,52.21305,-0.9995942,-0.02845997,-0.001269329,52.53385,SouthSidewalk,-95.13782,9.641451,-1.33359,720.1735,792,100,-0.9966289,0.0814634,0.009734511,4.525074,1.495112,-2.307041,100,,-0.009584229,-0.1099267,0.9938936,6.33509
1767829700581,81.33165,4974,60,Eye Hit,-44.7652,-9.462784E-18,-2.323834,715.1601,728.3079,49.01105,-0.9995403,-0.03031721,-0.0003403481,49.31235,SouthSidewalk,-95.15233,9.465961,-1.307773,720.1735,792,100,-0.9967682,0.07970947,0.009992778,4.524494,1.495013,-2.307051,100,,-0.008971351,-0.1100114,0.99389,6.337008
1767829700602,81.35344,4975,60,Eye Hit,-44.75533,-9.461961E-18,-2.323871,714.6171,729.8467,49.014,-0.9995403,-0.03031721,-0.0003403481,49.30151,SouthSidewalk,-95.17318,9.201971,-1.226561,720.1735,792,99.99999,-0.996967,0.07707287,0.01080531,4.523519,1.494685,-2.307091,100,,-0.009911912,-0.1073835,0.9941683,6.190837
1767829700622,81.37515,4976,60,Eye Hit,-43.70201,-7.47007E-18,-2.413578,713.2737,731.2217,47.97734,-0.9995179,-0.03097025,-0.002203796,48.24785,SouthSidewalk,-95.19665,8.900513,-1.201685,720.1735,792,100,-0.9971923,0.07406265,0.01105565,4.522585,1.494248,-2.30725,100,,-0.01224904,-0.1050317,0.9943935,6.069989
1767829700647,81.39835,4977,60,Eye Hit,-39.09116,-8.557248E-18,-2.364616,714.0536,729.9806,43.38494,-0.9994127,-0.03424134,-0.001309397,43.63883,SouthSidewalk,-95.20591,8.789354,-1.24991,720.1735,792,100,-0.9972795,0.07295102,0.01057565,4.522044,1.494252,-2.307475,100,,-0.01096507,-0.1071538,0.9941821,6.183486
1767829700672,81.42349,4978,60,Eye Hit,-39.08711,-8.548884E-18,-2.364993,714.4421,730.9534,43.38796,-0.9994127,-0.03424123,-0.001309398,43.63376,SouthSidewalk,-95.21967,8.624728,-1.333895,720.1735,792,99.99999,-0.997407,0.07130654,0.009739637,4.52103,1.494074,-2.307858,100,,-0.01029562,-0.1054927,0.9943669,6.084441
1767829700698,81.44952,4979,60,Eye Hit,-36.74751,-9.090989E-18,-2.340578,715.5963,730.5421,41.05972,-0.9993452,-0.03617575,-0.0007832535,41.29468,SouthSidewalk,-95.23047,8.504888,-1.493731,720.1735,792,100,-0.997506,0.07011022,0.008145034,4.520138,1.493866,-2.308234,100,,-0.008339969,-0.1061973,0.9943101,6.114973
1767829700725,81.4765,4980,60,Eye Hit,-36.14956,-1.133498E-17,-2.239518,717.8222,730.7969,40.46769,-0.9993247,-0.03670452,0.001698878,40.69634,SouthSidewalk,-95.23895,8.411432,-1.647897,720.1735,792,100,-0.9975825,0.06917693,0.006607592,4.519305,1.49374,-2.308656,100,,-0.00450468,-0.1057646,0.994381,6.076735
1767829700751,81.50272,4981,60,Eye Hit,-38.00598,-9.650779E-18,-2.315367,717.5924,731.8553,42.31955,-0.9993836,-0.03510499,-0.0001442962,42.55058,SouthSidewalk,-95.24229,8.39045,-1.81647,720.1735,792,100,-0.9976068,0.06896711,0.004927576,4.518381,1.493738,-2.309227,100,,-0.004870235,-0.1039552,0.9945701,5.973532
1767829700777,81.52776,4982,60,Eye Hit,-40.76967,-1.063547E-17,-2.271021,718.8413,733.0256,45.07545,-0.999456,-0.03296867,0.0008557593,45.31173,SouthSidewalk,-95.24294,8.404193,-1.961008,720.1735,792,99.99999,-0.9976035,0.06910326,0.003487885,4.517411,1.493868,-2.309797,100,,-0.002668815,-0.1019545,0.9947855,5.853706
1767829700796,81.54762,4983,60,Eye Hit,-40.76814,-1.062779E-17,-2.271367,719.1718,732.2712,45.06742,-0.999456,-0.0329688,0.000855998,45.30966,SouthSidewalk,-95.23462,8.533803,-2.033241,720.1735,792,99.99998,-0.997515,0.07039998,0.002769113,4.51688,1.493805,-2.310152,100,,-0.002097406,-0.1032451,0.9946538,5.927314
1767829700818,81.56938,4984,60,Eye Hit,-40.0205,-8.200726E-18,-2.380672,718.2534,731.2405,44.31469,-0.9994367,-0.03352238,-0.0015646,44.56134,SouthSidewalk,-95.22726,8.656479,-2.145751,720.1735,792,99.99999,-0.9974302,0.07162676,0.001652002,4.515754,1.493803,-2.310951,100,,-0.003695555,-0.1050067,0.9944646,6.031305
1767829700838,81.59096,4985,60,Eye Hit,-40.02085,-8.192287E-18,-2.381052,718.6212,731.4445,44.31623,-0.9994368,-0.03352225,-0.001564361,44.56115,SouthSidewalk,-95.23041,8.621685,-2.228361,720.1735,792,99.99999,-0.9974562,0.07127894,0.0008298159,4.515212,1.49379,-2.311342,100,,-0.003059929,-0.1046584,0.9945037,6.010043
1767829700864,81.61441,4986,60,Eye Hit,-40.37839,-7.970808E-18,-2.391027,719.2345,731.5558,44.67154,-0.9994454,-0.03325334,-0.001757073,44.9174,SouthSidewalk,-95.23098,8.628993,-2.387635,720.1735,792,100,-0.9974508,0.07135339,-0.0007553101,4.514106,1.493654,-2.312104,100,,-0.001994666,-0.1044682,0.9945263,5.997603
1767829700888,81.63925,4987,60,Eye Hit,-37.8105,-1.219582E-17,-2.200749,722.4969,730.7971,42.11209,-0.9993743,-0.03526836,0.002647655,42.34989,SouthSidewalk,-95.23749,8.551274,-2.538171,720.1736,792,100,-0.9975039,0.07057663,-0.002252936,4.512909,1.493611,-2.312877,100,,0.003602556,-0.1057647,0.9943847,6.074735
1767829700914,81.66634,4988,60,Eye Hit,-32.08759,-1.077654E-17,-2.264668,722.187,727.5979,36.40233,-0.9991674,-0.04077703,0.001337304,36.62978,SouthSidewalk,-95.23857,8.548979,-2.642969,720.1735,792,100,-0.9975026,0.07055326,-0.003293157,4.511686,1.493653,-2.313653,100,,0.002953595,-0.1112266,0.9937907,6.388287
1767829700941,81.69313,4989,60,Eye Hit,-31.85786,-9.039828E-18,-2.342882,720.9453,728.0298,36.1761,-0.9991574,-0.04103639,-0.0007830152,36.39898,SouthSidewalk,-95.24657,8.451677,-2.670781,720.1735,792,100,-0.9975701,0.06957995,-0.003564,4.510448,1.493683,-2.314381,100,,0.0008041135,-0.1104902,0.9938769,6.343719
1767829700969,81.71948,4990,60,Eye Hit,-31.85804,-9.032845E-18,-2.343197,720.8337,728.3444,36.17781,-0.9991574,-0.04103639,-0.0007827766,36.39851,SouthSidewalk,-95.25097,8.397776,-2.666337,720.1735,792,100,-0.9976076,0.06904113,-0.003516316,4.509798,1.493663,-2.314705,100,,0.0006114542,-0.1099536,0.9939366,6.312705
1767829700991,81.7415,4991,60,Eye Hit,-36.8036,-8.142783E-18,-2.383282,720.5095,731.5819,41.11316,-0.9993456,-0.03613413,-0.001644737,41.33916,SouthSidewalk,-95.25652,8.332918,-2.719647,720.1735,792,100,-0.9976504,0.06839163,-0.004043579,4.50852,1.493755,-2.315289,100,,0.0001509171,-0.1044239,0.994533,5.993974
1767829701010,81.76286,4992,60,Eye Hit,-36.12164,-7.976836E-18,-2.390755,720.1047,731.5992,40.43487,-0.9993234,-0.03673303,-0.001848183,40.65703,SouthSidewalk,-95.26154,8.271368,-2.669832,720.1735,792,99.99998,-0.9976942,0.06777912,-0.003542185,4.507877,1.493456,-2.315614,100,,-0.0005609691,-0.1043942,0.994536,5.992339
1767829701035,81.78583,4993,60,Eye Hit,-36.11896,-7.965475E-18,-2.391267,719.6138,732.6384,40.43838,-0.9993234,-0.03673303,-0.001847706,40.65302,SouthSidewalk,-95.27491,8.094717,-2.595948,720.1735,792,100,-0.9978147,0.06601408,-0.002797961,4.50656,1.493309,-2.316152,100,,-0.00140967,-0.1026172,0.9947199,5.890458
